ImageId,EncodedPixels
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,22372 7 22624 12 22879 15 23133 18 23388 20 23642 23 23897 24 24153 24 24409 25 24664 26 24920 27 25176 27 25432 27 25688 28 25944 28 26200 28 26456 28 26712 27 26969 26 27225 25 27482 24 27739 22 27995 21 28252 20 28510 16 28767 13 29026 9 29285 6 29542 4 29799 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50265 1 50520 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56172 6 56426 9 56677 15 56925 2 56931 18 57181 3 57185 21 57437 26 57692 27 57948 28 58204 28 58460 28 58717 3 58721 24 58977 24 59233 24 59489 24 59746 23 60002 22 60258 22 60514 22 60770 21 61027 20 61284 18 61541 16 61798 14 62057 10 62315 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33133 5 33385 15 33640 18 33895 20 34150 21 34405 23 34661 24 34917 24 35172 26 35428 26 35684 26 35940 27 36196 27 36452 27 36708 26 36965 25 37221 25 37477 24 37734 23 37990 23 38247 22 38504 21 38761 18 39018 15 39276 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,62596 8 62850 12 63105 14 63361 15 63616 17 63872 18 64127 19 64383 19 64639 20 64895 19 65150 20 65406 19
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20110 3 20364 9 20619 12 20873 16 21129 18 21384 20 21639 22 21894 24 22149 26 22405 26 22660 28 22916 28 23172 28 23429 27 23685 27 23942 26 24197 27 24453 27 24708 27 24963 28 25218 28 25474 28 25730 27 25986 26 26243 25 26499 23 26756 21 27012 9 27024 8 27269 7 27281 5 27527 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46217 6 46469 13 46493 3 46724 18 46748 5 46980 20 47004 5 47235 23 47260 5 47491 29 47746 28 48002 29 48258 30 48514 30 48770 31 49026 31 49282 32 49538 32 49794 32 50051 32 50307 32 50564 32 50821 31 51078 30 51341 24 51598 23 51855 22 52112 21 52370 18 52630 14 52887 12 53144 10 53401 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,38031 6 38041 8 38281 27 38535 32 38790 35 38833 6 39046 36 39088 10 39302 36 39343 13 39558 36 39597 16 39813 37 39852 18 40070 57 40326 57 40582 58 40838 58 41095 57 41352 56 41608 55 41864 55 42121 54 42377 53 42634 30 42665 21 42890 29 42923 18 43147 27 43180 16 43405 24 43436 16 43663 20 43693 13 43920 13 43950 10 44182 6 44208 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58258 7 58512 10 58767 13 59022 15 59278 15 59533 17 59789 17 60044 18 60300 18 60556 18 60812 18 61069 17 61325 16 61581 16 61837 16 62094 14 62351 12 62609 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,30371 5 30626 8 30880 11 31135 13 31390 16 31645 18 31901 19 32156 22 32411 23 32667 24 32923 24 33179 26 33435 27 33691 28 33948 27 34204 27 34461 25 34717 24 34974 21 35231 19 35487 18 35744 16 36001 14 36260 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54439 3 54693 8 54948 11 55203 13 55458 15 55714 16 55970 16 56226 16 56482 16 56738 16 56994 16 57251 15 57507 15 57764 13 58021 11 58277 10 58535 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58799 3 59049 11 59304 13 59559 15 59815 15 60071 15 60326 17 60582 17 60838 17 61095 16 61351 16 61608 15 61864 14 62121 13 62378 11 62636 8 62893 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,23744 5 23997 9 24251 12 24506 14 24761 16 25016 17 25272 17 25523 23 25778 24 26034 24 26290 24 26547 23 26804 22 27060 22 27315 23 27571 23 27828 21 28084 19 28341 18 28599 15 28855 14 29112 12 29370 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43223 6 43477 9 43729 14 43983 16 44227 9 44239 16 44481 30 44736 31 44992 31 45247 32 45502 32 45758 32 46013 33 46269 32 46526 30 46782 29 47038 27 47294 18 47315 5 47551 17 47807 17 48063 16 48319 16 48350 5 48575 16 48603 10 48821 4 48832 14 48858 13 49077 7 49088 14 49114 14 49332 25 49370 15 49588 13 49602 10 49626 15 49844 13 49860 6 49882 15 50100 13 50138 15 50356 14 50394 15 50612 15 50650 14 50867 16 50907 13 51123 17 51146 10 51163 12 51378 18 51400 15 51418 12 51634 18 51655 30 51890 18 51910 31 52146 18 52166 32 52403 52 52660 52 52917 51 53174 50 53431 49 53688 48 53945 48 54209 40 54466 39 54721 40 54975 42 55229 44 55484 45 55740 45 55996 45 56251 46 56507 46 56763 46 57019 46 57275 46 57531 45 57788 43 58044 42 58300 41 58557 40 58813 39 59071 24 59329 21 59586 18 59844 15 60102 12 60359 10 60617 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63929 5 64183 9 64438 12 64694 14 64949 16 65205 17 65461 17
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,1264 3 1517 8 1530 6 1772 11 1784 9 2027 22 2282 23 2538 23 2780 6 2794 23 3034 9 3050 23 3271 7 3280 19 3306 23 3526 29 3562 23 3781 16 3799 15 3818 23 4037 16 4056 15 4074 23 4293 18 4313 15 4330 23 4549 18 4569 40 4805 60 5061 60 5317 60 5573 60 5828 61 6084 61 6341 60 6590 3 6597 60 6845 6 6853 60 7101 54 7160 9 7358 52 7421 2 7614 45 7871 42 8127 5 8134 34 8384 4 8391 32 8647 18 8668 9 8904 17 8926 4 9160 16 9417 15 9674 13 9932 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,16332 7 16585 13 16839 16 17094 19 17349 21 17605 22 17860 23 18115 24 18371 25 18627 25 18883 26 19139 26 19394 27 19650 27 19906 27 20162 26 20418 24 20674 23 20931 21 21187 21 21445 19 21703 17 21961 14 22218 12 22476 8 22735 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,27855 4 28110 8 28365 10 28620 13 28874 16 29129 18 29383 20 29638 21 29893 23 30149 23 30404 23 30659 24 30915 24 31171 24 31426 25 31682 25 31938 25 32195 24 32451 23 32708 22 32965 20 33222 18 33479 15 33737 12 33998 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,36042 4 36295 9 36550 11 36805 13 37060 14 37316 15 37571 17 37827 17 38083 17 38339 17 38595 18 38851 17 39107 17 39363 17 39619 17 39876 16 40133 15 40390 14 40647 12 40904 10 41163 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,61394 11 61648 16 61901 20 62156 22 62411 23 62666 24 62922 25 63178 25 63434 25 63690 25 63946 25 64202 25 64459 24 64715 24 64972 23 65228 23 65485 21
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,37599 7 37853 11 38108 13 38364 13 38619 15 38875 15 39130 17 39386 17 39642 17 39898 18 40154 18 40410 18 40666 18 40923 16 41179 16 41436 13 41693 10 41950 8 42208 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21476 2 21730 7 21985 10 22241 11 22497 12 22753 13 23009 13 23264 14 23520 14 23776 14 24032 13 24288 13 24544 12 24800 11 25058 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,11248 3 11501 10 11756 13 12011 14 12266 16 12520 19 12775 22 13031 26 13287 26 13543 26 13798 27 14053 28 14310 27 14566 27 14822 27 15078 27 15334 27 15590 27 15846 27 16102 27 16358 27 16613 28 16868 29 17123 30 17380 29 17636 29 17894 27 18150 27 18407 26 18663 6 18671 18 18920 4 18928 17 19185 16 19449 8 19707 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43244 1 43497 8 43751 11 44006 13 44261 13 44517 13 44773 13 45029 14 45285 13 45541 13 45797 11
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33785 5 34040 8 34295 10 34552 9 34808 9 35054 7 35064 9 35308 10 35321 8 35563 12 35576 9 35819 13 35833 8 36075 13 36089 8 36331 13 36345 8 36587 22 36844 21 37100 21 37357 20 37613 9 37624 9 37870 7 37880 9 38129 3 38136 9 38393 8 38650 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,51444 5 51698 9 51953 11 52207 15 52462 17 52718 18 52974 19 53230 19 53485 20 53741 20 53997 20 54253 20 54509 20 54765 20 55021 20 55277 20 55534 19 55790 19 56046 19 56303 18 56559 18 56816 17 57072 17 57328 17 57585 16 57842 15 58099 14 58357 12 58615 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,50670 3 50926 3 51182 3 51438 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,59642 7 59895 10 60149 12 60403 14 60658 15 60913 16 61169 16 61424 17 61679 18 61935 18 62190 19 62446 19 62702 19 62959 18 63216 17 63472 17 63729 16 63985 16 64241 16 64498 15 64754 15 65010 15 65266 15 65523 14
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43767 1 44023 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,43517 4 43773 4 44030 3 44286 3 44542 3 44797 4 45053 4 45309 4 45565 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,3645 3 3903 7 4161 10 4421 11 4681 12 4941 12 5201 13 5461 14 5721 14 5981 14 6241 15 6501 15 6761 16 7021 16 7046 2 7281 16 7303 7 7541 17 7561 10 7801 31 8062 30 8322 30 8583 30 8844 29 9104 29 9365 28 9633 20 9894 18 10154 18 10413 19 10672 20 10931 20 11189 22 11447 23 11705 24 11964 24 12223 17 12243 3 12483 16 12742 15 13002 13 13263 9
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,18721 5 18981 9 19241 10 19501 11 19761 12 20021 12 20281 12 20541 12 20801 12 21061 11 21321 11 21581 10 21841 9 22101 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27041 3 27301 4 27561 5 27821 6 28081 6 28341 7 28601 7 28861 7 29121 7 29381 7 29641 8 29901 8 30161 8 30421 8 30681 7 30941 7 31201 7 31461 7 31721 6 31981 6 32241 6 32501 5 32761 4 33022 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,51751 4 52010 6 52269 8 52528 10 52787 12 53047 14 53307 18 53566 21 53826 24 53865 5 54086 25 54123 8 54346 26 54381 10 54606 27 54639 12 54866 28 54898 12 55126 43 55386 42 55646 41 55906 39 56166 37 56427 34 56687 32 56947 31 57207 29 57467 27 57727 27 57987 27 58247 28 58506 31 58765 33 59024 35 59282 37 59541 39 59801 40 60061 12 60079 22 60321 9 60341 20 60581 7 60601 20 60841 6 60861 20 61101 5 61122 19 61361 4 61382 18 61621 3 61643 17 61904 15 62166 11 62429 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63963 5 64221 8 64481 9 64741 10 65001 10 65261 10 65521 10 65781 10 66041 9 66302 8 66562 7 66825 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69421 2 69681 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,78521 7 78781 9 79041 10 79301 11 79561 11 79821 12 80081 12 80341 11 80601 11 80861 10 81123 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,81395 6 81405 3 81653 16 81912 17 82171 18 82430 19 82690 19 82949 19 83209 18 83469 16 83729 15 83989 14 84249 13 84510 11 84771 9 85033 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,22897 5 23156 7 23415 8 23674 10 23934 9 24194 9 24454 9 24713 10 24973 10 25232 11 25492 11 25751 12 26012 11 26272 11 26532 10 26794 7 27058 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,38778 2 39034 8 39291 11 39549 14 39808 15 40067 16 40327 16 40586 6 40595 7 40845 5 40855 7 41105 4 41116 5 41364 5 41376 3 41623 6 41636 1 41883 5 41895 2 42142 6 42153 4 42402 6 42413 4 42662 6 42672 5 42922 6 42932 5 43182 7 43191 6 43442 15 43702 16 43963 15 44227 12 44489 11 44750 11 45011 11 45272 11 45532 12 45793 11 46053 12 46314 11 46574 11 46835 10 47096 9 47357 7 47619 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,72315 3 72574 5 72832 7 73091 8 73350 9 73610 9 73869 9 74128 8 74387 6 74646 6 74905 6 75164 6 75424 6 75684 7 75943 8 76203 8 76463 7 76723 7 76983 7 77243 7 77504 5 77764 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,82200 6 82459 8 82717 13 82975 17 83233 19 83492 21 83750 23 84009 15 84026 7 84268 15 84285 8 84527 26 84786 27 85046 10 85057 16 85306 7 85319 14 85566 5 85579 14 85827 2 85840 13 86099 14 86359 13 86619 13 86879 12 87139 12 87399 11 87660 9 87920 9 88182 6 88444 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,48651 12 48665 1 48910 19 49169 21 49428 22 49687 24 49947 24 50207 24 50467 24 50727 24 50988 23 51249 22 51511 19 51774 15 52037 11
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,21101 4 21359 10 21619 14 21878 16 22138 17 22398 17 22657 18 22917 17 23178 14 23438 13 23699 11 23960 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,34644 4 34901 8 35157 12 35415 14 35673 3 35683 6 35931 5 35943 5 36189 7 36203 4 36448 9 36707 11 36967 9 37227 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,43218 7 43476 10 43734 13 43994 13 44253 14 44512 15 44771 16 45030 17 45289 18 45549 17 45808 17 46068 15 46329 12 46590 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,65332 3 65590 6 65848 8 66107 9 66366 10 66625 11 66884 11 67143 11 67401 11 67660 10 67919 10 68177 10 68436 10 68696 9 68955 9 69215 7 69474 7 69735 5 69995 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,48155 1 48415 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16224 6 16482 10 16741 11 17000 13 17259 14 17519 14 17779 14 18039 14 18299 13 18559 13 18811 2 18820 11 19071 3 19079 12 19331 4 19338 12 19591 4 19597 12 19851 18 20094 7 20110 18 20354 8 20370 18 20613 10 20628 19 20873 33 21132 32 21392 28 21652 27 21912 26 22171 27 22430 28 22689 29 22947 31 23206 32 23465 33 23723 35 23982 35 24242 35 24501 34 24761 28 25021 27 25281 26 25541 25 25801 24 26062 8 26078 6 26323 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,55715 5 55971 10 55992 7 56230 11 56250 11 56488 13 56508 14 56747 14 56767 16 57006 15 57026 17 57265 16 57285 18 57525 16 57545 18 57784 16 57804 19 58044 16 58064 19 58304 16 58323 19 58565 16 58583 18 58825 34 59086 32 59354 21 59613 20 59873 9 59883 8 60133 9 60144 6 60393 9 60405 4 60653 8 60667 1 60913 8 61173 7 61432 6 61690 5 61949 6 62208 7 62467 8 62727 8 62987 8 63247 8 63507 7 63767 7 64028 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,15152 3 15412 4 15671 5 15931 5 16190 7 16450 7 16709 9 16969 9 17228 9 17488 9 17748 8 18008 7 18268 6 18529 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,2157 2 2173 3 2415 6 2427 12 2673 9 2686 14 2932 29 3191 30 3451 30 3711 30 3971 30 4231 28 4492 26 4754 7 4764 12
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14650 6 14908 9 15166 11 15425 13 15684 14 15944 14 16204 14 16466 12 16728 10 16989 9 17251 7 17512 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,77051 5 77308 9 77567 10 77826 11 78085 12 78345 12 78605 12 78865 12 79125 11 79386 10 79647 8 79909 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,5821 9 6077 16 6336 18 6595 20 6854 22 7114 23 7374 23 7634 23 7893 24 8151 26 8409 28 8668 29 8928 6 8938 18 9188 5 9200 16 9447 6 9463 12 9707 6 9729 4 9967 5 10228 4 10488 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,60157 4 60416 6 60675 7 60935 8 61195 8 61455 9 61715 9 61975 9 62234 11 62493 12 62751 14 63009 15 63267 17 63527 16 63787 15 64047 6 64056 5 64308 5 64569 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,41956 8 42215 9 42474 11 42733 12 42992 13 43251 14 43510 15 43770 15 44030 15 44289 15 44549 15 44809 14 45069 14 45328 14 45588 14 45848 13 46108 13 46369 11 46629 10 46889 8 47151 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,28185 7 28443 11 28700 15 28958 17 29217 19 29476 20 29736 20 29996 21 30256 22 30516 22 30776 23 31036 23 31295 24 31554 25 31814 25 32074 24 32333 24 32593 24 32853 23 33114 20 33375 18 33636 16 33898 12 34160 9 34424 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,25575 3 25835 3 26095 2 26355 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50295 10 50554 15 50813 17 51072 19 51332 20 51592 20 51852 20 52112 20 52372 20 52632 19 52892 18 53152 16 53413 14 53673 13 53932 14 54192 13 54451 14 54711 13 54971 13 55231 13 55491 13 55751 12 56012 11 56274 8 56536 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33665 6 33922 11 34180 13 34438 7 34447 7 34697 7 34707 7 34956 8 34968 6 35215 8 35228 6 35474 9 35487 7 35734 9 35747 7 35993 10 36006 8 36253 20 36512 21 36772 21 37032 20 37292 19 37552 18 37812 17 38073 14 38333 13 38594 11 38855 9 39118 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,78648 7 78906 10 79162 14 79419 17 79678 17 79937 18 80197 17 80457 5 80465 7 80717 4 80726 5 80987 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,69545 7 69804 9 70063 10 70322 5 70329 5 70582 11 70842 11 71102 10 71362 9 71623 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,14693 5 14950 9 15208 12 15467 14 15726 16 15985 18 16245 19 16505 20 16765 21 17025 21 17285 21 17546 20 17807 19 18067 18 18328 16 18589 12 18851 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,84131 5 84389 8 84648 10 84906 12 85164 14 85423 15 85682 16 85942 16 86201 17 86449 5 86461 16 86708 28 86967 28 87227 27 87486 27 87746 25 88006 23 88266 21 88526 21 88787 20 89047 21 89072 3 89307 35 89566 37 89825 38 90085 38
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,38873 5 39132 7 39390 10 39649 12 39909 12 40168 13 40428 12 40689 11 40949 10 41209 10 41471 7 41734 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,54237 6 54495 9 54737 7 54753 11 54996 9 55012 13 55255 12 55270 15 55514 31 55774 31 56033 31 56293 31 56552 32 56812 32 57072 31 57332 31 57592 31 57852 30 58112 13 58128 13 58372 11 58390 11 58631 9 58652 7 58892 7 59152 6
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,59707 6 59966 8 60225 10 60476 20 60733 24 60992 25 61251 27 61510 28 61769 29 62028 31 62287 39 62547 42 62806 45 63067 45 63327 18 63347 26 63588 16 63608 26 63850 13 63868 26 64114 9 64128 26 64377 5 64389 25 64638 4 64649 26 64898 3 64910 24 65157 4 65171 23 65416 5 65436 18 65673 9 65697 6 65704 9 65931 11 65957 5 65965 7 66190 13 66216 6 66228 1 66449 14 66476 6 66709 14 66736 6 66969 14 66996 5 67228 15 67255 5 67489 13 67515 2 67750 10 67775 2 68035 1 68295 1 68554 3 68790 3 68800 2 68812 7 69044 10 69058 6 69071 11 69303 12 69317 8 69330 13 69562 31 69596 7 69821 30 69857 7 70081 29 70117 7 70340 29 70377 6 70599 30 70637 4 70859 31 71119 31 71378 32 71638 31 71898 16 71916 12 72158 16 72177 10 72418 17 72438 7 72678 18 72932 2 72939 17 73192 3 73200 17 73452 4 73461 17 73714 3 73720 18 73975 23 74235 24 74496 23 74757 22 75018 21 75279 21 75541 20 75801 25 76062 26 76323 26 76583 26 76844 25 77104 24 77364 13 77380 8 77625 13 77639 9 77885 23 78145 24 78405 24 78666 23 78927 21 79190 18 79455 12 79717 8 79979 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,63836 6 64095 7 64354 9 64613 10 64873 10 65133 10 65393 10 65653 10 65913 10 66173 9 66433 9 66694 7 66956 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,59676 3 59936 4 60195 6 60455 6 60715 6 60974 7 61234 7 61495 6 61755 5 62016 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,47462 3 47720 6 47979 7 48239 7 48499 7 48759 7 49019 7 49280 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,37586 5 37844 7 38104 6 38363 7 38623 7 38884 5 39144 5 39405 4 39667 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,32411 5 32670 8 32929 10 33173 6 33188 11 33430 13 33446 14 33688 32 33947 33 34207 33 34467 33 34726 34 34986 12 34999 21 35246 10 35260 20 35507 8 35519 21 35767 7 35779 21 36029 1 36039 5 36046 14 36299 5 36307 13 36559 5 36567 13 36819 5 36827 13 37079 5 37087 13 37339 6 37347 12 37600 5 37608 11 37860 6 37868 10 38121 5 38131 6 38381 5 38641 5 38901 4 39162 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,80226 3 80486 5 80746 10 81006 11 81266 12 81526 12 81786 12 82047 10 82307 10
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,16030 6 16290 7 16549 9 16809 10 17069 10 17329 11 17588 12 17848 12 18108 12 18368 12 18628 12 18888 12 19148 12 19408 12 19668 12 19928 12 20188 11 20447 11 20703 6 20711 6 20961 8 21221 8 21481 8 21741 7 22002 6 22262 5 22522 6 22775 14 23033 17 23292 18 23551 20 23811 20 24070 21 24330 20 24589 21 24849 21 25109 22 25369 22 25629 23 25889 24 26149 25 26409 26 26669 26 26930 25 27190 25 27451 24 27712 7 27722 13 27985 10 28246 9 28507 7 28769 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,45665 3 45922 8 46181 10 46440 11 46699 12 46959 12 47218 13 47477 14 47737 14 47996 14 48256 14 48516 13 48776 12 49036 11 49297 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,39947 8 40205 13 40465 15 40724 17 40982 20 41240 22 41499 24 41759 24 42019 24 42279 24 42539 23 42800 22 43061 21 43322 19 43584 15
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,87521 2 87781 2 88041 2 88302 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,86224 1
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,84930 3 85187 7 85446 9 85706 9 85970 6 86231 5 86491 6 86752 5 87012 5 87272 5 87531 5 87791 4 88051 3 88309 3 88567 2
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,50612 6 50871 10 51131 10 51391 11 51650 12 51910 12 52170 12 52430 12 52690 11 52950 11 53210 10 53471 8
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,10061 3 10317 12 10575 16 10833 19 11092 21 11352 21 11612 21 11872 21 12132 20 12392 20 12652 20 12913 19 13174 18 13436 16 13699 13 13960 12 14220 12 14481 11 14741 10 15002 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,89357 4 89613 11 89872 13 90132 13
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,76619 3 76877 8 77136 10 77396 10 77655 12 77915 12 78175 12 78434 13 78694 13 78954 13 79215 12 79475 12 79735 12 79996 11 80256 11 80517 10 80777 10 81038 14 81299 17 81561 17 81822 17 82083 16 82342 18 82602 18 82861 19 83121 20 83381 20 83641 20 83902 19 84163 18 84424 17 84686 15 84947 13 85208 12 85469 10 85731 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,43871 6 44128 10 44387 12 44647 12 44906 13 45166 13 45425 14 45684 15 45944 14 46203 15 46462 16 46722 16 46981 17 47241 17 47500 17 47760 17 48021 15 48282 14 48543 12 48804 11 49065 9 49325 8 49586 7 49847 4
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,27232 1 27490 5 27748 9 28007 11 28266 13 28525 15 28784 16 29044 16 29303 17 29563 17 29822 18 30082 18 30342 17 30603 15 30863 14
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,33728 7 33985 10 34244 11 34504 11 34764 11 35023 12 35283 12 35544 11 35804 10 36064 10 36325 9 36586 7 36848 3
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,67531 7 67790 9 68050 9 68310 9 68570 9 68830 10 69090 9 69351 8 69613 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,71181 3 71439 7 71698 9 71957 10 72217 11 72477 11 72736 12 72996 13 73256 13 73516 13 73776 13 74037 12 74297 12 74557 12 74817 12 75077 11 75337 11 75597 11 75857 11 76117 10 76377 10 76638 9 76898 8 77160 5
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,44408 2 44666 6 44925 8 45184 9 45443 10 45703 11 45962 15 46222 17 46482 17 46741 19 47001 11 47015 4 47261 10 47276 3 47521 10 47781 13 48041 14 48301 14 48560 15 48819 16 49079 15 49338 16 49598 15 49858 14 50119 11 50380 7
52b267e20519174e3ce1e1994b5d677804b16bc670aa5f6ffb6344a0fdf63fde,53513 4 53770 8 54026 13 54283 16 54542 16 54800 18 55059 18 55318 18 55578 17 55838 17 56098 17 56358 9 56370 5 56618 6 56630 6 56890 6 57150 6 57410 6 57671 5 57932 1
